date,stock_level,sales,Year,Month,Day,product_name_Alcatel,product_name_BlackBerry,product_name_Google Pixel,product_name_HTC,product_name_Huawei,product_name_LG,product_name_Lenovo,product_name_Motorola,product_name_Nokia,product_name_OnePlus,product_name_Samsung Galaxy,product_name_Sony Xperia,product_name_Xiaomi,product_name_ZTE,product_name_iPhone
2024-09-10,128,33,2024,9,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-12-16,94,94,2024,12,16,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-05-12,123,123,2024,5,12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-13,102,9,2024,12,13,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-12-09,108,78,2024,12,9,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-03,65,65,2024,9,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-06,149,82,2024,11,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-06-14,65,65,2024,6,14,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-05-21,14,14,2024,5,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-10-09,182,79,2024,10,9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-01-21,34,29,2024,1,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-06-29,142,41,2024,6,29,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-04-23,115,115,2024,4,23,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-09-19,144,49,2024,9,19,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-03-13,30,30,2024,3,13,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-03,149,115,2024,2,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-05-21,121,9,2024,5,21,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-04-11,82,82,2024,4,11,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-11-14,18,17,2024,11,14,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-12-25,154,32,2024,12,25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-02,121,121,2024,9,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-11-24,174,2,2024,11,24,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
